code,latest_quote_date,latest_close,ma5,ma10,ma20,ma60,ma120,rsi14,macd_dif,macd_dea,macd_hist,boll_upper,boll_mid,boll_lower,kdj_k,kdj_d,kdj_j,kdj_signal,boll_signal,obv,obv_signal,mfi14,atr14,ret_20d,ret_60d,vol_ratio_20d,drawdown_from_listing_high,technical_score,technical_state,buy_trigger,sell_trigger,quote_rows_for_ta
0068.HK,2026-05-12,22.700000762939453,24.363999938964845,24.447999954223633,27.0670586754294,27.0670586754294,27.0670586754294,88.3858460644551,0.7358615266714565,1.3851643565972778,-1.2986056598516424,38.54884345332671,27.0670586754294,15.585273897532087,23.067476097171216,24.972658289721387,19.25711171207088,KDJ低位观察,BOLL中轨下方,133140033.0,OBV未确认,15.927520214285678,3.8242860521588997,,,,-0.41494842244076335,17,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,17
0300.HK,2025-03-14,73.5999984741211,72.14999847412109,72.49499893188477,72.94999961853027,74.47916704813639,74.87072142180021,50.976130464365355,-0.5203843573410865,-0.5090663055802523,-0.022636103521668227,75.98453792329533,72.94999961853027,69.9154613137652,40.81327932965108,36.05468889683733,50.33046019527859,KDJ金叉修复,BOLL中轨上方,-69708483.0,OBV资金确认,55.73259647280223,2.47857175554548,-0.03285151182821855,-0.04291291269542141,,-0.2252631739566201,59,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,111
0325.HK,2025-07-09,142.0,138.03999938964844,138.23999938964843,147.95499954223632,143.59333343505858,122.73249994913736,47.421996289662786,-4.228443432743518,-3.5591014226139457,-1.3386840202591443,178.99727764761286,147.95499954223632,116.91272143685978,54.091775791736424,39.62371868964769,83.02788999591388,中性,BOLL中轨下方,-2159302.0,OBV未确认,43.37355291043056,10.371427263532366,-0.216767801380226,0.2792792792792793,,-0.2653905961813243,38,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,120
0470.HK,2026-05-12,53.150001525878906,56.39000015258789,56.2,55.202000045776366,47.79310351404651,47.79310351404651,49.39992123026129,2.2376724396922256,2.7532676286415168,-1.0311903778985823,61.70947851303863,55.202000045776366,48.6945215785141,47.019946977200526,52.20606041561565,36.647720100370265,中性,BOLL中轨下方,15716078.0,OBV未确认,56.46017950076331,4.710714340209961,0.10498967176630658,,,-0.10521885251597263,46,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,58
0600.HK,2026-05-12,22.600000381469727,22.88400001525879,22.53199996948242,22.370999908447267,23.99050854828398,23.99050854828398,48.42901010735187,0.11148640585633629,-0.08121814295287583,0.38540909761842423,24.1925773297035,22.370999908447267,20.549422487191034,56.49207416412075,57.618251867641874,54.23971875707849,中性,BOLL中轨上方,-12624899.0,OBV资金确认,50.42660508291535,1.9114285877772734,0.15364983182423342,,,-0.33333335208798964,31,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,59
0664.HK,2026-05-12,20.86000061035156,21.37200012207031,22.00399990081787,23.585999965667725,25.052592595418293,25.052592595418293,54.37696879323072,-1.9390095082064214,-1.8678639324152908,-0.14229115158226113,27.94558662910454,23.585999965667725,19.22641330223091,15.377765916723146,15.292630816436066,15.5480361172973,KDJ金叉修复,BOLL中轨下方,-117310.0,OBV未确认,15.770769973971966,1.0542858668736046,-0.21342382163327456,,,-0.3667273381900663,28,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,27
0800.HK,2026-05-05,20.020000457763672,20.004000091552733,20.62799987792969,20.669999885559083,19.29616657892863,20.91008401117405,49.06194016424702,0.20592725980596782,0.4113865497907649,-0.41091857996959413,22.11277479203881,20.669999885559083,19.227224979079356,37.997678771399066,45.602995571498866,22.787045171199466,中性,BOLL中轨下方,-10798690.0,OBV未确认,49.08166813793725,1.136428696768624,-0.03378372967124821,-0.0740055651878716,,-0.2240309670627496,46,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,119
0805.HK,2025-07-11,1.1299999952316284,1.1459999799728393,1.1599999904632567,1.2244999885559082,1.3023333271344504,1.19183332969745,38.06746768924806,-0.048097110518150465,-0.03941459011420466,-0.017365040807891613,1.3700985769642662,1.2244999885559082,1.0789014001475503,18.9741761056815,16.3845674201981,24.153393476648304,KDJ金叉修复,BOLL中轨下方,5309375.0,OBV未确认,20.08133642508352,0.06714286123003274,-0.18705035477628318,-0.0504202177342542,,-0.2802548041531908,43,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,121
0999.HK,2025-06-18,8.079999923706055,8.035999965667724,8.14299988746643,8.358499979972839,9.168833327293395,9.503423428750253,39.60763941181004,-0.26844084335696117,-0.2632243618024812,-0.010432963108959914,8.880289557160502,8.358499979972839,7.836710402785176,17.942244649550947,17.383743596311966,19.059246756028912,KDJ金叉修复,BOLL中轨下方,43257296.0,OBV未确认,28.85221048131892,0.23000008719308035,-0.13490366255858355,-0.3515248877232189,,-0.3515248877232189,28,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,111
1021.HK,2026-05-12,18.1299991607666,18.860000228881837,19.276000213623046,20.351499938964842,19.708928516932897,19.708928516932897,36.31875990421379,-0.13843459896956745,0.2162326917673103,-0.7093345814737555,24.038685151044263,20.351499938964842,16.664314726885422,11.416387852078598,16.65393894289276,0.9412856704502701,KDJ低位观察,BOLL中轨下方,6307120.0,OBV未确认,59.966642191005754,1.9107138769967202,-0.07405519757862167,,,-0.2563576790461003,38,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,28
1187.HK,2026-05-12,37.400001525878906,37.71200103759766,,,,,,-0.32772121922607056,-0.151581515483444,-0.3522794074852531,,,,34.54548228870738,34.54548228870738,34.54548228870739,中性,中性,-1857778.0,OBV未确认,39.26772108123515,2.7839996337890627,,,,-0.03856040979849573,50,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,5
1276.HK,2025-11-19,70.6500015258789,71.36000061035156,71.30499954223633,73.25499992370605,80.5074998219808,74.19333327611288,37.60188530143543,-2.7626832983615373,-2.931793363313145,0.3382201299032159,78.79356482583599,73.25499992370605,67.71643502157612,30.563939118556814,29.91287297679694,31.866071402076557,中性,BOLL中轨下方,26393932.0,OBV未确认,51.395862797249244,2.4071448189871654,-0.09539048775667758,-0.07526177860156591,,-0.24920294716786084,46,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,125
1304.HK,2026-01-05,138.5,134.3999984741211,128.18999862670898,127.31499900817872,144.56999905904135,157.86583309173585,59.02860305439421,-0.8651495979588049,-3.811469745140906,5.8926402943642024,139.60676381627047,127.31499900817872,115.02323420008695,76.44487337931903,64.81243860238231,99.70974293319247,中性,BOLL中轨上方,1578628.0,OBV资金确认,65.65274331695437,5.321429661342078,0.07866048741137965,-0.2926455677153954,,-0.341103701185576,31,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,123
1318.HK,2025-06-06,112.3000030517578,116.08000030517579,114.28000030517578,109.02500038146972,105.175,86.01398299912275,52.48573165793267,3.7632690759218264,3.149791952753445,1.2269542463367626,124.00595320862205,109.02500038146972,94.0440475543174,50.59089089650563,54.8294871177592,42.11369845399847,中性,BOLL中轨上方,14721533.0,OBV未确认,49.69937556590118,9.582143511090958,0.08293159456704657,0.3165298831656207,,-0.11921566233915448,70,趋势延续,回踩20日线缩量企稳，或放量突破20日高点,放量跌破20日线，或从高点回撤≥15%,118
1333.HK,2025-11-03,34.79999923706055,34.619999694824216,35.097999572753906,36.80399990081787,38.27866636912028,34.86216648419698,43.95664870510676,-1.34928625900708,-1.1082916602335338,-0.48198919754709246,42.52872504269094,36.80399990081787,31.079274758944806,24.694723665795316,24.31278386956496,25.45860325825602,KDJ金叉修复,BOLL中轨下方,38749726.0,OBV资金确认,53.8638912911921,2.091428211757115,-0.1853932995630243,0.2682215218570403,,-0.2842451665658332,43,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,125
1334.HK,2025-01-06,0.9300000071525574,0.9560000181198121,1.0190000057220459,1.0445000022649764,0.9391666660706203,0.9799999992052714,39.614473394472036,0.0020491551200834124,0.025858398620028623,-0.04761848699989042,1.1898091056672024,1.0445000022649764,0.8991908988627504,23.434392113985098,29.29593743508121,11.711301471792872,KDJ低位观察,BOLL中轨下方,18776500.0,OBV资金确认,54.29254699760099,0.06857141852378848,0.056818195672567295,0.09411762478442398,,-0.2900762994086127,38,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,122
1354.HK,2024-12-30,30.0,32.3,31.130000114440918,30.7375,24.659833240509034,19.69491659005483,50.65245374221889,1.2816115229800218,1.5110323257543232,-0.45884160554860287,33.33058273527749,30.7375,28.14441726472251,64.0589992113857,68.82700454052726,54.52298855310258,KDJ高位死叉,BOLL中轨下方,7822469.0,OBV未确认,17.45724032018643,0.9535711833408901,-0.07264292380109427,0.28205130295144243,,-0.2727272727272727,32,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,123
1364.HK,2025-08-11,23.15999984741211,24.179999923706056,23.88499984741211,24.37499990463257,25.57416671117147,21.40175000826518,41.03844775840968,-0.45151810569450035,-0.45113031160806777,-0.0007755881728651604,26.366746032330926,24.37499990463257,22.383253776934215,52.251344644324476,50.81502502597664,55.12398388102014,中性,BOLL中轨下方,80183430.0,OBV资金确认,38.16732746175733,1.1064286913190569,-0.1578181873668324,-0.04691355660249552,,-0.21491525940975897,46,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,123
1384.HK,2026-04-24,55.79999923706055,64.8,68.09999961853028,49.91999969482422,71.7279998143514,73.75949567906997,47.72190912630163,1.4559769916473684,-0.9803265717924459,4.872607126879629,89.3184167055825,49.91999969482422,10.521582684065947,43.57610802122575,61.425693687951835,7.876936687773565,中性,BOLL中轨上方,21576128.0,OBV未确认,70.512558326673,11.898571150643486,0.6939891185003213,-0.2855313658482309,,-0.5271186505333851,27,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,119
1471.HK,2025-01-28,13.5600004196167,13.136000061035157,12.176000022888182,11.29099988937378,9.976999958356222,8.181764690815902,67.80805079126726,0.7746879105763647,0.496490167003118,0.5563954871464933,13.916148941419264,11.29099988937378,8.665850837328295,81.37067313503454,82.21418745954952,79.68364448600457,KDJ高位钝化,BOLL中轨上方,3329440.0,OBV资金确认,23.5893218973561,0.9321427345275886,0.20212772523221934,0.9482759116804413,,-0.015965117388798133,74,趋势延续,回踩20日线缩量企稳，或放量突破20日高点,放量跌破20日线，或从高点回撤≥15%,119
1609.HK,2026-05-12,199.3999938964844,207.23999633789063,,,,,,-2.6285373276949713,-0.8697141329346498,-3.517646389520643,,,,8.596166439318274,8.925996589435842,7.936506139083139,KDJ低位观察,中性,-6137.0,OBV未确认,16.180687323484364,28.816665649414066,,,,-0.08699633942758023,50,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,6
1641.HK,2026-05-12,6.599999904632568,6.634000015258789,6.738000011444091,6.928500008583069,7.293333347638448,7.906329124788694,40.76021843530649,-0.15069833570404167,-0.13629552255888755,-0.02880562629030825,7.410263205284874,6.928500008583069,6.446736811881264,27.033708356614074,29.129620736691443,22.84188359645934,KDJ低位观察,BOLL中轨下方,-1025100.0,OBV未确认,34.96627594150071,0.24428568567548478,-0.0364963508730749,-0.19708032965573175,,-0.4875776517088133,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,79
1768.HK,2026-05-12,427.7999877929688,442.35999755859376,439.56000061035155,421.1199981689453,407.0566670735677,406.1852946561926,52.639601229050456,11.759890728204141,10.569709499608194,2.380362457191893,466.4817801080527,421.1199981689453,375.7582162298379,60.831980527113444,70.46509491626354,41.565751748813256,中性,BOLL中轨上方,3169234.0,OBV资金确认,65.85226273052213,24.5142822265625,0.0885495872594626,0.1228346136298395,,-0.08118560527282903,66,趋势转强,连续2日站上20日线且成交额≥20日均值1.3倍,跌破关键均线或放量破位,68
1828.HK,2026-01-02,38.20000076293945,38.14400024414063,38.239999771118164,38.32099990844726,39.70300006866455,40.71833330790202,43.61029017908122,-0.3421983723808637,-0.41562448702595933,0.14685222929019126,39.05104460030688,38.32099990844726,37.590955216587645,24.407279485825846,28.545977086159336,16.12988428515886,KDJ低位观察,BOLL中轨下方,4059528.0,OBV未确认,49.41951116413959,0.8900002070835669,-0.013939104081853948,-0.16956520080566406,,-0.2326235094480047,46,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,124
1879.HK,2026-05-12,829.5,869.1,874.1,874.1,874.1,874.1,,-5.117483151428814,-1.5163361558596162,-7.202293991138396,962.8616033103403,874.1,785.3383966896597,36.99184947966624,49.036613309680234,12.90232181963826,中性,BOLL中轨下方,-772466.0,OBV未确认,40.54699623721362,112.7,,,,-0.11614278103356424,46,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,10
1989.HK,2026-05-12,194.8000030517578,205.0800018310547,192.0500015258789,170.75500106811523,144.51969770951703,144.51969770951703,67.12921704726193,23.78563429530115,22.557752108611453,2.4557643733793952,223.1114117582735,170.75500106811523,118.39859037795696,67.06790323148084,73.99828321979109,53.20714325486034,中性,BOLL中轨上方,28338632.0,OBV资金确认,76.15759014914867,18.04285648890904,0.4591760528221558,,,-0.09310986832332979,74,趋势延续,回踩20日线缩量企稳，或放量突破20日高点,放量跌破20日线，或从高点回撤≥15%,33
2026.HK,2026-05-05,81.9000015258789,78.50999908447265,82.14499969482422,80.47250022888184,92.91916631062826,104.35630246971836,48.35502263021651,-2.1406281150206183,-2.4644452759832047,0.6476343219251728,93.04914880760687,80.47250022888184,67.89585165015681,36.07397672664167,35.53759425992885,37.146741660067306,KDJ金叉修复,BOLL中轨上方,-3948157.0,OBV未确认,42.43541131685554,4.782143729073661,0.11885252650745692,-0.2758620457044586,,-0.3999999888214,32,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,119
2050.HK,2025-12-19,34.79999923706055,33.64399948120117,35.08999938964844,34.47399959564209,37.142666530609134,33.09608319600423,49.63983626536517,-0.35600862750562356,-0.3445712880020081,-0.022874679007230947,37.67026302911303,34.47399959564209,31.27773616217115,38.255002790870634,44.67045971865211,25.42408893530768,中性,BOLL中轨上方,326211795.0,OBV资金确认,67.48556940579164,1.809999738420759,0.10616656865182095,-0.13043481161906068,,-0.23784495502943104,66,趋势转强,连续2日站上20日线且成交额≥20日均值1.3倍,跌破关键均线或放量破位,126
2097.HK,2025-08-29,431.7999877929688,458.1999938964844,461.2399963378906,461.82999725341796,496.4449986775716,480.6583323160807,37.06212943752192,-9.786576913129693,-9.20598668205598,-1.1611804621474242,495.7548115651373,461.82999725341796,427.9051829416986,31.22234708300296,48.42724707430243,-3.187452899595982,中性,BOLL中轨下方,4625782.0,OBV未确认,47.94133617734222,17.957140241350437,-0.06738663543635248,-0.23978875388561827,,-0.2984565592315698,38,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,124
2228.HK,2024-12-10,4.329999923706055,4.690000057220459,4.105000042915345,4.318500006198883,8.237500027815502,7.534000029166539,40.37518257007487,-0.8005230410779696,-1.0847588499062941,0.5684716176566491,5.659360258905243,4.318500006198883,2.977639753492524,59.65997461183205,53.91612485562213,71.14767412425189,中性,BOLL中轨上方,38656028.0,OBV资金确认,58.840216426355894,0.654999988419669,-0.18761726347355745,-0.6915954461915417,,-0.7224359091138618,31,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,124
2259.HK,2026-03-27,172.0,174.56000061035155,176.4,194.69500122070312,194.73666712443034,167.27583306630453,38.69099654226288,-10.268210937643062,-7.540070260886722,-5.456281353512679,238.18058361276326,194.69500122070312,151.20941882864298,22.36514475337347,21.72761125528869,23.640211749543035,KDJ低位观察,BOLL中轨下方,30503593.0,OBV资金确认,44.988780706074685,12.942858014787948,-0.26432849548798654,0.19031141868512114,,-0.3206950944981277,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,120
2396.HK,2026-05-12,6.059999942779541,5.942000007629394,6.38100004196167,6.852500009536743,7.861166675885518,9.659891309945479,28.52329546226089,-0.4946205450570167,-0.4180321607328953,-0.1531767686482428,8.078857419225232,6.852500009536743,5.626142599848254,16.965718255270485,14.521978739804535,21.85319728620238,KDJ金叉修复,BOLL中轨下方,-6913720.0,OBV未确认,11.150668595938157,0.25714281627110075,-0.1721311747723444,-0.3167981938031812,,-0.7755555576748319,28,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,92
2408.HK,2026-05-12,4.130000114440918,4.176000022888184,4.216000032424927,4.2884999990463255,4.74883333047231,4.73233010005025,38.39398685494746,-0.11229815837563262,-0.11754458440263735,0.01049285205400946,4.512367880351465,4.2884999990463255,4.064632117741186,35.78252489086449,37.28926221586673,32.76905024086,中性,BOLL中轨下方,-2224119.0,OBV未确认,28.216603670456976,0.14214290891374862,-0.04618933320764507,-0.23518517749953838,,-0.30704696509952056,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,103
2410.HK,2025-02-14,24.450000762939453,23.11999969482422,22.344999885559083,22.1364999294281,33.67050000826518,30.690756357016685,46.162611029949716,-2.6587043360832183,-3.5775788776865527,1.8377490832066687,27.369276292341517,22.1364999294281,16.903723566514685,69.90093202891349,58.224205011626516,93.25438606348744,中性,BOLL中轨上方,2666389.0,OBV资金确认,66.11877702682844,1.7164288929530542,0.6475741584595409,0.02087682605729624,,-0.5614349638934627,31,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,119
2431.HK,2025-06-25,27.5,26.729999923706053,27.559999847412108,26.732499885559083,27.86166664759318,26.019583304723103,52.07708209575141,0.16866178981116775,0.12127890016079854,0.09476577930073843,30.61095218802582,26.732499885559083,22.854047583092346,36.06789059906954,36.67796725572357,34.84773728576148,中性,BOLL中轨上方,53188253.0,OBV资金确认,70.918733362871,2.521428789411272,0.1363636005381561,-0.2587600773303944,,-0.2587600773303944,58,趋势转强,连续2日站上20日线且成交额≥20日均值1.3倍,跌破关键均线或放量破位,120
2432.HK,2025-06-20,54.54999923706055,56.51999969482422,57.93999977111817,59.07250003814697,65.31916688283285,48.29487404703092,33.745091995882945,-2.4467713948101135,-2.162912043465475,-0.5677187026892767,63.38374289969914,59.07250003814697,54.761257176594796,17.233272086103664,26.22633920398449,-0.752862149657993,KDJ低位观察,BOLL下轨弱势/反弹观察,193931388.0,OBV资金确认,46.64258063265596,2.592857360839843,-0.1815454165311634,-0.2207142966134208,,-0.2822368521439401,42,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,119
2438.HK,2024-10-21,0.9300000071525574,1.0100000023841857,1.320999985933304,1.3939999967813492,1.1848333348830542,1.9749166602889696,39.1048227232555,-0.031828059295159195,0.0588754801545671,-0.1814070788994526,2.1731331093538677,1.3939999967813492,0.6148668842088306,5.8234308927574885,16.751758837336155,-16.033224996399845,KDJ低位观察,BOLL中轨下方,36354475.0,OBV资金确认,61.54092325282451,0.269285717180797,0.22368423529278902,-0.34507039770486847,,-0.7806603638312698,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,121
2443.HK,2024-11-27,6.800000190734863,12.767999649047852,12.765999794006348,17.102999877929687,12.368499970436096,9.972583317756653,35.121117181198585,-1.620713647532888,-0.40082120073502975,-2.4397848935957165,28.76619105749746,17.102999877929687,5.439808698361913,17.893999559809057,22.488834086173352,8.704330507080464,KDJ低位观察,BOLL中轨下方,142057179.0,OBV未确认,40.849811767484844,3.278571469443185,-0.7858267656461461,0.25461256365600016,,-0.7858267656461461,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,123
2453.HK,2024-07-05,41.0,45.060000610351565,46.74500045776367,42.49500007629395,35.8324998219808,25.927999917666117,48.773754741016205,2.5645843668870683,3.2055926834836104,-1.2820166331930842,54.358074778286394,42.49500007629395,30.631925374301503,42.57607817539724,60.595537247036255,6.537160032119218,中性,BOLL中轨下方,3811170.0,OBV资金确认,70.90044376471414,5.442857742309571,0.09919573293886841,0.8303571740279394,,-0.24701562120259857,46,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,120
2460.HK,2025-04-17,14.279999732971191,14.228000068664551,14.260000038146973,14.368000078201295,13.341333309809366,13.06100001335144,51.02372568421922,0.11106650549177033,0.1970651664833701,-0.17199732198319956,15.084647424034932,14.368000078201295,13.651352732367657,59.62155632655781,60.25393200032097,58.356804979031466,中性,BOLL中轨下方,-38357006.0,OBV资金确认,58.50611702850972,0.6971428053719657,-0.04289546515081022,0.2749999978712627,,-0.1438849237586568,46,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,120
2465.HK,2025-04-28,4.559999942779541,4.730000114440918,4.752000045776367,4.714500045776367,5.249333341916402,5.003916662931442,41.52513544950071,-0.18227629538074464,-0.2125167384165924,0.06048088607169555,5.376537530969372,4.714500045776367,4.052462560583361,30.13355524167483,44.423356051876304,1.5539536212718872,中性,BOLL中轨下方,444809350.0,OBV资金确认,69.15683114721298,0.34928563662937717,-0.17090910131281067,-0.025641002128344415,,-0.3604488261446399,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,120
2476.HK,2026-05-12,374.0,352.52000122070314,334.26000061035154,328.9866658528646,328.9866658528646,328.9866658528646,83.98123456887674,11.544722597631448,4.582005317130899,13.925434561001099,378.62546905221416,328.9866658528646,279.347862653515,75.4496091219327,66.62402407232673,93.10077922114462,中性,BOLL中轨上方,16162726.0,OBV资金确认,72.78377347114946,24.928569248744417,,,,-0.04737647940487144,60,趋势转强,连续2日站上20日线且成交额≥20日均值1.3倍,跌破关键均线或放量破位,15
2477.HK,2024-07-10,0.4012500047683716,0.3742500066757202,0.36975000798702234,0.3743125006556511,0.39195833355188364,0.3979895830154419,60.30950664257529,-0.0012993773773600226,-0.0036551653301228255,0.004711575905525606,0.4141350881312454,0.3743125006556511,0.3344899131800568,46.148759262907795,33.13463107504556,72.17701563863227,中性,BOLL中轨上方,151096800.0,OBV资金确认,47.435256758388874,0.016874994550432506,0.16304349610094926,-0.061403518556215064,,-0.15303428220154336,54,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,120
2479.HK,2024-12-24,85.3499984741211,82.2999984741211,81.2599998474121,78.9924991607666,73.32666625976563,68.83374989827475,65.92253111018454,2.789162686063449,2.5633345110691494,0.4516563499885988,87.5059740401232,78.9924991607666,70.47902428140999,70.25453823456445,60.850107905693044,89.06339889230726,中性,BOLL中轨上方,733690.0,OBV资金确认,51.875358597712484,3.771428789411272,0.15650399654134128,0.3766128786148564,,0.0,74,趋势延续,回踩20日线缩量企稳，或放量突破20日高点,放量跌破20日线，或从高点回撤≥15%,123
2495.HK,2025-01-06,204.8000030517578,201.56000061035155,201.56999969482422,204.22499923706056,199.2483337402344,201.1233336130778,53.19537683646619,-0.4637002422901446,-0.16891153226975236,-0.5895774200407845,211.51966313316925,204.22499923706056,196.93033534095187,75.86590205635238,67.98470896573386,91.62828823758943,中性,BOLL中轨上方,504616.0,OBV资金确认,54.319711850239806,6.821427481515073,-0.0009755948694740724,0.10107528522450426,,-0.2183205990390923,54,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,122
2497.HK,2024-09-24,0.9900000095367432,1.1,1.0639999866485594,1.0414999842643737,1.047499986489614,1.0649166588981946,43.76263352104699,0.012493606468805263,0.006894033977500896,0.011199144982608733,1.1570809004641827,1.0414999842643737,0.9259190680645648,33.68327794178896,43.132438928230656,14.784955968905564,中性,BOLL中轨下方,-31724002.0,OBV未确认,43.68693137595839,0.07214285646166117,-0.0480768789906455,-0.06603767643538117,,-0.39263802918228785,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,120
2503.HK,2024-07-05,0.8999999761581421,0.8859999895095825,0.8929999887943267,0.8934999972581863,0.852499998609225,0.9383333320418994,53.834926451491874,0.009858237810550174,0.012114393304628754,-0.004512310988157159,0.9825357691283981,0.8934999972581863,0.8044642253879745,45.65314647378986,41.723759925663984,53.51191957004161,KDJ金叉修复,BOLL中轨上方,47741238.0,OBV资金确认,53.33800480309223,0.041428548949105394,0.13924044520594192,0.15384616560249453,,-0.36619718073379703,71,趋势延续,回踩20日线缩量企稳，或放量突破20日高点,放量跌破20日线，或从高点回撤≥15%,120
2505.HK,2024-11-22,2.289999961853028,2.269999980926514,2.2579999923706056,2.352500009536743,2.612833329041799,3.681499989827474,44.45111942342536,-0.09074043029887324,-0.10746182666637116,0.03344279273499584,2.587972642323722,2.352500009536743,2.117027376749764,40.84966001975254,30.412087370176238,61.72480531890514,中性,BOLL中轨下方,-16378581.0,OBV未确认,22.753875752227643,0.09571426255362378,-0.033755243700014925,-0.36033519255430735,,-0.7220873755507063,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,123
2506.HK,2025-06-27,114.8000030517578,111.02000122070312,113.22000045776367,116.975,115.3466667175293,113.98624947865804,48.75853223710876,-1.826107352289469,-0.9804384501342218,-1.6913378043104945,130.18087847436968,116.975,103.76912152563033,37.821005329121135,32.50146393413727,48.460088119088866,中性,BOLL中轨下方,3733215.0,OBV未确认,39.23866312823001,5.699999673025951,-0.04173622598189608,-0.08159997558593757,,-0.31257483202540237,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,121
2507.HK,2025-01-08,20.0,20.00999984741211,20.229999923706053,20.21299982070923,19.95883321762085,21.192583258946737,45.49552245336634,-0.029988251136856547,0.021190384787262425,-0.10235727184823795,20.599405712940356,20.21299982070923,19.8265939284781,39.22731721205834,49.892700740281356,17.896550155612303,中性,BOLL中轨下方,-2579460.0,OBV未确认,18.480924347067884,0.3728572300502232,-0.04761904761904767,-0.06976744186046513,,-0.29078016103162396,38,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,122
2508.HK,2025-12-23,3.9600000381469727,4.008000087738037,4.070000028610229,4.215000033378601,5.316666706403097,6.200666681925456,20.160364696555277,-0.3201993716201681,-0.353499559524932,0.06660037580952782,4.587276038747569,4.215000033378601,3.842724028009633,34.978507959206574,39.71091050722691,25.51370286316589,中性,BOLL中轨下方,-49871027.0,OBV未确认,15.808474502865806,0.24071431159973145,-0.1680672588796892,-0.36639999389648437,,-0.5500000054186039,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,125
2509.HK,2024-09-16,27.450000762939453,26.59000015258789,25.745000076293945,24.480000019073486,23.027333323160807,24.020833365122478,66.37413243043655,0.9997613250582091,0.6794832347494371,0.6405561806175442,27.66076482509642,24.480000019073486,21.29923521305055,87.70135297884939,81.06323164741099,100.97759564172617,KDJ高位钝化,BOLL中轨上方,-939880.0,OBV资金确认,66.71686300219974,2.0071428843906944,0.1437500317891438,-0.043554005810833796,,-0.05993150528342095,66,趋势转强,连续2日站上20日线且成交额≥20日均值1.3倍,跌破关键均线或放量破位,121
2510.HK,2025-04-30,6.269999980926514,6.531999969482422,6.265999984741211,5.960500025749207,5.257666659355164,4.719416671991349,54.904991326895164,0.29496992769269514,0.24682406950490904,0.09629171637557221,7.316305832565812,5.960500025749207,4.604694218932602,70.1836659397531,73.47579143062022,63.599414958018855,KDJ高位死叉,BOLL中轨上方,134042625.0,OBV资金确认,74.01446533805685,0.5214285169328962,0.02117265753546782,0.4315068075578905,,-0.08467152288773139,68,趋势延续,回踩20日线缩量企稳，或放量突破20日高点,放量跌破20日线，或从高点回撤≥15%,120
